"crawl_timestamp","Col1","retail_price","is_FK_Advantage_product","brand","Demand"
2015-12-01,"Jewellery",1000,0,"ETTI",5.0251256281407
2015-12-01,"Beauty",390,0,"",1.05405405405405
2015-12-01,"Jewellery",399,0,"DressBerry",2.22905027932961
2015-12-01,"Beauty",360,0,"",1
2015-12-01,"Jewellery",599,0,"Jewel Paradise",1.50125313283208
2015-12-01,"Beauty",360,0,"",1.10091743119266
2015-12-01,"Jewellery",629,0,"Hawai",2.80803571428571
2015-12-01,"Pens",150,0,"",1.25
2015-12-01,"Jewellery",399,0,"Joyeria Milan",1.60240963855422
2015-12-01,"Beauty",398,0,"",1.17058823529412
2015-12-01,"Jewellery",699,0,"Fashion Jewellery",2.92468619246862
2015-12-01,"Toys",599,0,"",3.16931216931217
2015-12-01,"Jewellery",1110,0,"Fayon",2.66826923076923
2015-12-01,"Beauty",420,0,"",1.68674698795181
2015-12-01,"Jewellery",250,0,"IESD",1.25628140703518
2015-12-01,"Beauty",380,0,"",1.11111111111111
2015-12-01,"Jewellery",1000,0,"Jainx",2.00400801603206
2015-12-01,"Jewellery",237,0,"Friendz",1.24736842105263
2015-12-01,"Jewellery",399,0,"Jewelizer",2.8705035971223
2015-12-01,"Jewellery",699,0,"Jadoo Collections",2.00286532951289
2015-12-01,"Beauty",398,0,"",1.40140845070423
2015-12-01,"Jewellery",699,0,"Jadoo Collections",1.75187969924812
2015-12-01,"Beauty",390,0,"",1.11428571428571
2015-12-01,"Jewellery",499,0,"Juhi Malhotra",1
2015-12-01,"Beauty",418,0,"",1.04761904761905
2015-12-01,"Jewellery",450,0,"Indian Charm",1.11111111111111
2015-12-01,"Jewellery",349,0,"Galz4ever",1.07384615384615
2015-12-01,"Pens",999,0,"",3.34113712374582
2015-12-01,"Jewellery",899,0,"Imagine Products",2.33506493506493
2015-12-01,"Toys",350,0,"",1.07692307692308
2015-12-01,"Jewellery",499,0,"Eshoppee",2.00401606425703
2015-12-01,"Beauty",375,0,"",1
2015-12-01,"Jewellery",840,0,"Hotpiper",1.97647058823529
2015-12-01,"Toys",399,0,"",1.82191780821918
2015-12-01,"Jewellery",999,0,"Falconoverseas",3.60649819494585
2015-12-01,"Jewellery",1000,0,"ETTI",5.0251256281407
2015-12-01,"Beauty",390,0,"",1.11428571428571
2015-12-01,"Jewellery",1000,0,"ETTI",2.5062656641604
2015-12-01,"Jewellery",699,0,"Fashion Jewellery",2.92468619246862
2015-12-01,"Jewellery",699,0,"DressBerry",2.22611464968153
2015-12-01,"Beauty",375,0,"",1.05633802816901
2015-12-01,"Jewellery",249,0,"Galz4ever",1.08733624454148
2015-12-01,"Pens",380,0,"",1.65217391304348
2015-12-01,"Jewellery",499,0,"Harp",1.2475
2015-12-01,"Toys",99,0,"",1
2015-12-01,"Jewellery",499,0,"Gift Island",1
2015-12-01,"Jewellery",299,0,"Joyeria Milan",1.50251256281407
2015-12-01,"Jewellery",299,0,"Joyeria Milan",1.50251256281407
2015-12-01,"Beauty",418,0,"",1.04761904761905
2015-12-01,"Jewellery",699,0,"Jadoo Collections",2.12462006079027
2015-12-01,"Jewellery",1199,0,"JEWELIZER",2.40280561122244
2015-12-01,"Jewellery",799,0,"Jewelizer",2.00250626566416
2015-12-01,"Beauty",379,0,"",1.11470588235294
2015-12-01,"Jewellery",999,0,"Jiya Fashion Pretties",2.4975
2015-12-01,"Jewellery",910,0,"Jewel Touch",2.02222222222222
2015-12-01,"Jewellery",965,0,"Hotpiper",1.96938775510204
2015-12-01,"Beauty",500,0,"",1.43266475644699
2015-12-01,"Jewellery",700,0,"Indian Fashion Guru",2.00573065902579
2015-12-01,"Beauty",525,0,"",1
2015-12-01,"Jewellery",935,0,"Hotpiper",1.96842105263158
2015-12-01,"Toys",300,0,"",1.11111111111111
2015-12-01,"Jewellery",350,0,"Jocalia",1
2015-12-01,"Beauty",390,0,"",1.11428571428571
2015-12-01,"Jewellery",899,0,"Gajraula Crafts",1.80160320641283
2015-12-01,"Automotive",549,0,"Modx",1.15094339622642
2015-12-01,"Jewellery",650,0,"Jewel Touch",2.88888888888889
2015-12-01,"Beauty",389,0,"",1
2015-12-01,"Jewellery",599,0,"DressBerry",2.22676579925651
2015-12-01,"Beauty",360,0,"",1.44578313253012
2015-12-01,"Jewellery",249,0,"Galz4ever",1.08733624454148
2015-12-01,"Beauty",530,0,"",1.77257525083612
2015-12-01,"Jewellery",799,0,"Jocular",2.28939828080229
2015-12-01,"Jewellery",399,0,"Jewelizer",2.8705035971223
2015-12-01,"Toys",180,0,"",1.5
2015-12-01,"Beauty",500,0,"",1.2531328320802
2015-12-01,"Jewellery",999,0,"iSweven",2.50375939849624
2015-12-01,"Toys",399,0,"",1.35254237288136
2015-12-01,"Jewellery",1000,0,"ETTI",2.5062656641604
2015-12-01,"Pens",345,0,"",1.86486486486486
2015-12-01,"Jewellery",599,0,"Jadoo Collections",1.7163323782235
2015-12-01,"Jewellery",499,0,"DressBerry",2.22767857142857
2015-12-01,"Jewellery",1180,0,"Jewel Touch",2.8780487804878
2015-12-01,"Pens",330,0,"",1.69230769230769
2015-12-01,"Jewellery",399,0,"Joyeria Milan",1.60240963855422
2015-12-01,"Jewellery",699,0,"Fashion Jewellery",2.92468619246862
2015-12-01,"Pens",469,0,"",1.74349442379182
2015-12-01,"Jewellery",899,0,"Gene Shoppiee",6.03355704697987
2015-12-01,"Jewellery",2499,0,"Fash Blush",12.6212121212121
2015-12-01,"Beauty",360,0,"",1.2
2015-12-01,"Jewellery",279,0,"Galz4ever",1.12048192771084
2015-12-01,"Jewellery",640,0,"Hotpiper",1.96923076923077
2015-12-01,"Beauty",360,0,"",1.125
2015-12-01,"Jewellery",450,0,"Juhi Malhotra",1
2015-12-01,"Home",16500,0,"Reins",1.3469387755102
2015-12-01,"Home",700,0,"Schneider",1.53846153846154
2015-12-01,"Jewellery",500,0,"Imli Street",1.42857142857143
2015-12-01,"Beauty",410,0,"",1.03274559193955
2015-12-01,"Beauty",390,0,"",1.11428571428571
2015-12-01,"Jewellery",599,0,"Joyeria Milan",1.50125313283208
2015-12-01,"Toys",299,0,"",3.32222222222222
2015-12-01,"Jewellery",1000,0,"Diovanni",2.13219616204691
2015-12-01,"Jewellery",999,0,"FashBlush",5.07106598984772
2015-12-01,"Toys",129,0,"",1.3030303030303
2015-12-01,"Jewellery",1080,0,"Fab Fashion",2.22222222222222
2015-12-01,"Toys",400,0,"",1.05540897097625
2015-12-01,"Jewellery",987,1,"GoldNera",3.30100334448161
2015-12-01,"Toys",236,0,"",1.12380952380952
2015-12-01,"Toys",349,0,"",1.40160642570281
2015-12-01,"Jewellery",616,0,"imitzworld",1.54385964912281
2015-12-01,"Toys",300,0,"",1.11111111111111
2015-12-01,"Jewellery",1017,0,"GoldNera",3.40133779264214
2015-12-01,"Beauty",398,0,"",1.34915254237288
2015-12-01,"Jewellery",999,0,"iSweven",2.50375939849624
2015-12-01,"Beauty",390,0,"",1.43382352941176
2015-12-01,"Jewellery",699,0,"Fashion Jewellery",2.92468619246862
2015-12-01,"Beauty",330,0,"",1.05431309904153
2015-12-01,"Jewellery",822,0,"Fashion Era",2.06015037593985
2015-12-01,"Jewellery",1020,0,"Fayon",2.5
2015-12-01,"Jewellery",1170,0,"Fayon",3.25
2015-12-01,"Toys",499,0,"",1.66889632107023
2015-12-01,"Toys",69,0,"",1.4375
2015-12-01,"Jewellery",699,0,"Flirtchick",1.79691516709512
2015-12-01,"Beauty",359,0,"",1.0112676056338
2015-12-01,"Jewellery",1360,0,"Hotpiper",2.86315789473684
2015-12-01,"Jewellery",2499,0,"FashBlush",10.0361445783133
2015-12-01,"Toys",249,0,"",1.55625
2015-12-01,"Jewellery",399,0,"Gift Island",1
2015-12-01,"Automotive",549,0,"Modx",1.15094339622642
2015-12-01,"Jewellery",699,0,"DressBerry",2.22611464968153
2015-12-01,"Jewellery",1249,0,"Hawai",2.78173719376392
2015-12-01,"Jewellery",900,0,"Fashion Era",2.25
2015-12-01,"Jewellery",500,0,"DressBerry",2.22222222222222
2015-12-01,"Beauty",380,0,"",1.19122257053292
2015-12-01,"Jewellery",449,0,"Fns",2.3025641025641
2015-12-01,"Jewellery",799,0,"Imli Street",3.196
2015-12-01,"Jewellery",699,0,"Falconoverseas",2.33779264214047
2015-12-01,"Pens",349,0,"",1.40160642570281
2015-12-01,"Jewellery",499,0,"Galz4ever",1.25062656641604
2015-12-01,"Beauty",597,0,"",1.40470588235294
2015-12-01,"Jewellery",600,0,"Indian Fashion Guru",2.0066889632107
2015-12-01,"Beauty",370,0,"",1.85929648241206
2015-12-01,"Jewellery",600,1,"Diovanni",3.01507537688442
2015-12-01,"Jewellery",850,0,"Jewel Touch",2.42857142857143
2015-12-01,"Beauty",530,0,"",1.51862464183381
2015-12-01,"Jewellery",450,0,"Ethnochic",1.125
2015-12-01,"Jewellery",860,0,"Fayon",2.92517006802721
2015-12-01,"Toys",799,0,"",2.67224080267559
2015-12-01,"Jewellery",999,0,"Ickor",2.86246418338109
2015-12-01,"Pens",330,0,"",1.69230769230769
2015-12-01,"Beauty",389,0,"",1.01038961038961
2015-12-01,"Jewellery",1000,0,"ETTI",5.0251256281407
2015-12-01,"Jewellery",900,0,"Falconoverseas",3.64372469635628
2015-12-01,"Beauty",360,0,"",1.16129032258065
2015-12-01,"Jewellery",695,0,"Hi Look",2.35593220338983
2015-12-01,"Beauty",380,0,"",1.01333333333333
2015-12-01,"Pens",299,0,"",1.03103448275862
2015-12-01,"Jewellery",1000,0,"Etti",3.34448160535117
2015-12-01,"Toys",269,0,"",1.21719457013575
2015-12-01,"Jewellery",599,0,"Jewel Paradise",1.50125313283208
2015-12-01,"Toys",199,0,"",1.33557046979866
2015-12-01,"Jewellery",1200,0,"ETTI",4.8
2015-12-01,"Automotive",599,0,"Retina",2.22676579925651
2015-12-01,"Jewellery",1199,0,"JEWELIZER",2.67037861915367
2015-12-01,"Beauty",500,0,"",1.25
2015-12-01,"Jewellery",599,0,"Jewel Paradise",1.50125313283208
2015-12-01,"Jewellery",399,0,"Joyeria Milan",1.60240963855422
2015-12-01,"Toys",325,0,"",1.23106060606061
2015-12-01,"Jewellery",1099,0,"Jewel Touch",3.14
2015-12-01,"Toys",359,0,"",1.44176706827309
2015-12-01,"Jewellery",279,0,"Galz4ever",1.12048192771084
2015-12-01,"Beauty",600,0,"",1.57894736842105
2015-12-01,"Jewellery",459,0,"Jewelizer",2.00436681222707
2015-12-01,"Jewellery",250,0,"Exotic India",1
2015-12-01,"Jewellery",279,0,"Galz4ever",1.12048192771084
2015-12-01,"Pens",499,0,"",1.4297994269341
2015-12-01,"Jewellery",820,0,"Hotpiper",1.97590361445783
2015-12-01,"Beauty",380,0,"",1.06145251396648
2015-12-01,"Beauty",398,0,"",1
2015-12-01,"Jewellery",599,0,"Jewel Paradise",1.50125313283208
2015-12-01,"Jewellery",589,0,"Imitzworld",1.59620596205962
2015-12-01,"Jewellery",999,0,"Diovanni",2.27562642369021
2015-12-01,"Toys",400,0,"",1
2015-12-01,"Jewellery",1299,0,"JDX",3.41842105263158
2015-12-01,"Beauty",389,0,"",1
2015-12-01,"Jewellery",350,0,"Ethnochic",1.16666666666667
2015-12-01,"Jewellery",465,0,"Indian Charm",1.10978520286396
2015-12-01,"Beauty",360,0,"",1.16129032258065
2015-12-01,"Jewellery",1200,0,"ETTI",4.8
2015-12-01,"Jewellery",699,0,"Jadoo Collections",1.75187969924812
2015-12-01,"Beauty",350,0,"",1.25
2015-12-01,"Jewellery",600,0,"Fashionera",2.7027027027027
2015-12-01,"Toys",299,0,"",1.43062200956938
2015-12-01,"Jewellery",1200,0,"ETTI",4.8
2015-12-01,"Toys",375,0,"",1.36363636363636
2015-12-01,"Jewellery",599,0,"Jewel Paradise",1.50125313283208
2015-12-01,"Pens",179,0,"",1.432
2015-12-01,"Jewellery",699,0,"Fashion Jewellery",2.92468619246862
2015-12-01,"Beauty",599,0,"",1.59733333333333
2015-12-01,"Jewellery",390,0,"Indian Charm",1.11111111111111
2015-12-01,"Jewellery",999,0,"Indsights",3.34113712374582
2015-12-01,"Jewellery",950,0,"Fab Fashion",2.2196261682243
2015-12-01,"Jewellery",1200,0,"Harp",4.0133779264214
2015-12-01,"Jewellery",999,0,"Eccellente",3.34113712374582
2015-12-01,"Toys",359,0,"",1.44176706827309
2015-12-01,"Beauty",340,0,"",1.41666666666667
2015-12-01,"Jewellery",699,0,"Galz4ever",1.75187969924812
2015-12-01,"Beauty",360,0,"",1.29963898916968
2015-12-01,"Jewellery",450,0,"IESD",1.15384615384615
2015-12-01,"Toys",149,0,"",1
2015-12-01,"Jewellery",1200,0,"Fayon",2.5
2015-12-01,"Beauty",799,0,"",2.00753768844221
2015-12-01,"Jewellery",399,0,"Joyeria Milan",1
2015-12-01,"Toys",99,0,"",1.1123595505618
2015-12-01,"Jewellery",399,0,"Joyeria Milan",1.60240963855422
2015-12-01,"Pens",149,0,"",1
2015-12-01,"Beauty",350,0,"",1.1864406779661
2015-12-01,"Jewellery",599,0,"Jewel Paradise",1.50125313283208
2015-12-01,"Pens",265,0,"",1.43243243243243
2015-12-01,"Jewellery",499,0,"Jewelizer",2.00401606425703
2015-12-01,"Jewellery",1360,0,"Hotpiper",2.86315789473684
2015-12-01,"Jewellery",480,0,"Hedoneesta",2.90909090909091
2015-12-01,"Toys",449,0,"",1.12531328320802
2015-12-01,"Jewellery",599,0,"Jewelizer",2.00334448160535
2015-12-01,"Beauty",250,0,"",1
2015-12-01,"Jewellery",1000,0,"Jainx",2.5062656641604
2015-12-01,"Toys",999,0,"",2.00200400801603
2015-12-01,"Jewellery",1299,0,"Jainx",2.89309576837416
2015-12-01,"Beauty",400,0,"",1.25
2015-12-01,"Jewellery",1499,0,"Imit Jewel",3.7475
2015-12-01,"Beauty",555,0,"",1.79032258064516
2015-12-01,"Jewellery",499,0,"Galz4ever",1.66889632107023
2015-12-01,"Pens",650,0,"",2.16666666666667
2015-12-01,"Jewellery",312,0,"Friendz",1.248
2015-12-01,"Toys",129,0,"",1.08403361344538
2015-12-01,"Jewellery",600,0,"Juhi Malhotra",1.71428571428571
2015-12-01,"Jewellery",299,0,"Joyeria Milan",1
2015-12-01,"Beauty",390,0,"",1.11428571428571
2015-12-01,"Jewellery",850,0,"Indian Fashion Guru",1.89309576837416
2015-12-01,"Jewellery",599,0,"Jewelizer",2.00334448160535
2015-12-01,"Beauty",500,0,"",1.3550135501355
2015-12-01,"Jewellery",850,0,"Etti",3.4136546184739
2015-12-01,"Beauty",555,0,"",1.79032258064516
2015-12-01,"Jewellery",799,0,"DressBerry",2.22562674094708
2015-12-01,"Pens",449,0,"",1.73359073359073
2015-12-01,"Jewellery",410,0,"Indian Charm",1.11111111111111
2015-12-01,"Beauty",360,0,"",1.02857142857143
2015-12-01,"Jewellery",350,0,"Junk",1.42857142857143
2015-12-01,"Jewellery",1499,0,"Dhrohar",5.0133779264214
2015-12-01,"Beauty",394,0,"",1
2015-12-01,"Jewellery",425,0,"Gungun",2.1356783919598
2015-12-01,"Beauty",360,0,"",1.16129032258065
2015-12-01,"Jewellery",495,0,"Hi Look",2.02040816326531
2015-12-01,"Beauty",390,0,"",1.11428571428571
2015-12-01,"Toys",99,0,"",1.02061855670103
2015-12-01,"Jewellery",2999,0,"FashBlush",15.070351758794
2015-12-01,"Pens",499,0,"",1.11135857461025
2015-12-01,"Jewellery",399,0,"Gift Island",1
2015-12-01,"Beauty",394,0,"",1
2015-12-01,"Toys",745,0,"",1.56842105263158
2015-12-01,"Jewellery",499,0,"Greek Sojourn",1.66889632107023
2015-12-01,"Home",240,0,"Havells",1
2015-12-01,"Jewellery",1799,0,"FashBlush",9.51851851851852
2015-12-01,"Beauty",555,0,"",1.8561872909699
2015-12-01,"Jewellery",499,0,"Galz4ever",2.00401606425703
2015-12-01,"Jewellery",1299,0,"Foxy Trend",3.25563909774436
2015-12-01,"Toys",399,0,"",1.11142061281337
2015-12-01,"Jewellery",125,0,"Jewelsindia",1.31578947368421
2015-12-01,"Beauty",495,0,"",1.2375
2015-12-01,"Jewellery",200,0,"IESD",1.25786163522013
2015-12-01,"Beauty",360,0,"",1
2015-12-01,"Jewellery",425,0,"Galz4ever",1.06516290726817
2015-12-01,"Jewellery",1170,0,"Hotpiper",2.38775510204082
2015-12-01,"Toys",399,0,"",3.21774193548387
2015-12-01,"Jewellery",730,0,"Fashion Pitaraa",1.81592039800995
2015-12-01,"Jewellery",999,0,"Indsights",5.02010050251256
2015-12-01,"Jewellery",699,0,"Fashion Jewellery",2.92468619246862
2015-12-01,"Jewellery",599,0,"Jadoo Collections",2.00334448160535
2015-12-01,"Pens",599,0,"",1.7163323782235
2015-12-01,"Beauty",360,0,"",1.09422492401216
2015-12-01,"Jewellery",599,0,"Jewel Paradise",1.50125313283208
2015-12-01,"Beauty",380,0,"",1.19122257053292
2015-12-01,"Jewellery",850,0,"Hotpiper",1.88888888888889
2015-12-01,"Beauty",390,0,"",1.1304347826087
2015-12-01,"Pens",375,0,"",1.59574468085106
2015-12-01,"Jewellery",1100,0,"Estella Fashion",2.75689223057644
2015-12-01,"Beauty",360,0,"",1.29963898916968
2015-12-01,"Jewellery",399,0,"Jewelizer",3.35294117647059
2015-12-01,"Beauty",540,0,"",1.20267260579065
2015-12-01,"Jewellery",1299,0,"JEWELIZER",2.60320641282565
2015-12-01,"Jewellery",300,0,"IESD",1.2
2015-12-01,"Jewellery",549,0,"Jadoo Collections",2.20481927710843
2015-12-01,"Toys",345,0,"",1.16949152542373
2015-12-01,"Jewellery",940,0,"Hotpiper",1.97894736842105
2015-12-01,"Jewellery",399,0,"Indian Charm",1.11142061281337
2015-12-01,"Jewellery",700,0,"Falconoverseas",2.3489932885906
2015-12-01,"Jewellery",695,0,"Hi Look",1.75949367088608
2015-12-01,"Beauty",360,0,"",1.02857142857143
2015-12-01,"Jewellery",499,0,"Eshoppee",2.00401606425703
2015-12-01,"Jewellery",499,0,"InvogueArt",1
2015-12-01,"Jewellery",345,0,"Junk",1.40816326530612
2015-12-01,"Jewellery",950,0,"Fab Fashion",2.2196261682243
2015-12-01,"Beauty",390,0,"",1.11428571428571
2015-12-01,"Jewellery",1110,0,"Jewel Touch",2.70731707317073
2015-12-01,"Jewellery",1120,0,"Fayon",2.69230769230769
2015-12-01,"Jewellery",699,0,"Fashion Jewellery",2.92468619246862
2015-12-01,"Toys",400,0,"",1.26984126984127
2015-12-01,"Beauty",360,0,"",1.16504854368932
2015-12-01,"Beauty",380,0,"",1.02702702702703
2015-12-01,"Jewellery",499,0,"Jewelizer",2.00401606425703
2015-12-01,"Pens",699,0,"",3.40975609756098
2015-12-01,"Automotive",549,0,"Modx",1.15094339622642
2015-12-01,"Jewellery",499,0,"Jewelizer",2.00401606425703
2015-12-01,"Jewellery",599,0,"Divine Forever",1.20040080160321
2015-12-01,"Pens",400,0,"",1
2015-12-01,"Jewellery",750,0,"Hotpiper",1.92307692307692
2015-12-01,"Beauty",380,0,"",1.28813559322034
2015-12-01,"Jewellery",699,0,"Fashion Jewellery",2.92468619246862
2015-12-01,"Beauty",525,0,"",1.01156069364162
2015-12-01,"Jewellery",399,0,"Joyeria Milan",1.60240963855422
2015-12-01,"Beauty",360,0,"",1.80904522613065
2015-12-01,"Jewellery",399,0,"Fashion Today",1.25078369905956
2015-12-01,"Beauty",398,0,"",1.03376623376623
2015-12-01,"Jewellery",599,0,"Jewel Paradise",1.50125313283208
2015-12-01,"Toys",125,0,"",1
2015-12-01,"Jewellery",1100,0,"Estella Fashion",2.75689223057644
2015-12-01,"Beauty",330,0,"",1.05431309904153
2015-12-01,"Jewellery",599,0,"Jewelizer",2.00334448160535
2015-12-01,"Jewellery",1299,0,"Jewelizer",2.60320641282565
2015-12-01,"Jewellery",599,0,"Jewel Paradise",1.50125313283208
2015-12-01,"Beauty",380,0,"",1.20634920634921
2015-12-01,"Toys",299,0,"",1.11152416356877
2015-12-01,"Jewellery",899,0,"Jewelizer",2.0022271714922
2015-12-01,"Toys",500,0,"",1.66666666666667
2015-12-01,"Jewellery",599,0,"Jadoo Collections",2.00334448160535
2015-12-01,"Beauty",380,0,"",1.19122257053292
2015-12-01,"Beauty",570,0,"",1
2015-12-01,"Jewellery",379,0,"Frabjous",1.52208835341365
2015-12-01,"Toys",169,0,"",1.0974025974026
2015-12-01,"Jewellery",1999,0,"FashBlush",6.68561872909699
2015-12-01,"Beauty",598,0,"",1.83435582822086
2015-12-01,"Jewellery",1000,0,"Divaz",2.5062656641604
2015-12-01,"Pens",359,0,"",1
2015-12-01,"Jewellery",495,0,"Hi Look",1.25
2015-12-01,"Beauty",525,0,"",1.02941176470588
2015-12-01,"Toys",399,0,"",1.60240963855422
2015-12-01,"Jewellery",998,0,"GoldNera",3.33779264214047
2015-12-01,"Toys",149,1,"",1
2015-12-01,"Beauty",394,0,"",1.01285347043702
2015-12-01,"Jewellery",699,0,"Fashion Jewellery",2.92468619246862
2015-12-01,"Home",252,0,"Legrand",1.17757009345794
2015-12-01,"Jewellery",699,0,"Jadoo Collections",1.75187969924812
2015-12-01,"Beauty",360,0,"",1.02564102564103
2015-12-01,"Jewellery",999,0,"GIA",2.50375939849624
2015-12-01,"Toys",149,0,"",1.15503875968992
2015-12-01,"Jewellery",599,0,"Jadoo Collections",2.40562248995984
2015-12-01,"Jewellery",999,0,"Jiya Fashion Pretties",2.4975
2015-12-01,"Beauty",500,0,"",1.11358574610245
2015-12-01,"Toys",399,0,"",1.11142061281337
2015-12-01,"Jewellery",325,0,"Homefoster",1
2015-12-01,"Toys",499,0,"",1.66889632107023
2015-12-01,"Toys",315,1,"",1.66666666666667
2015-12-01,"Jewellery",300,0,"Envoy",1.20481927710843
2015-12-01,"Beauty",398,0,"",1.22461538461538
2015-12-01,"Jewellery",350,0,"Jiya Fashion Pretties",1.16666666666667
2015-12-01,"Beauty",375,0,"",1.07142857142857
2015-12-01,"Jewellery",750,0,"Jewel Touch",2.67857142857143
2015-12-01,"Jewellery",495,0,"Hi Look",1.43063583815029
2015-12-01,"Toys",129,0,"",1.08403361344538
2015-12-01,"Jewellery",659,0,"Jewelizer",2.00303951367781
2015-12-01,"Pens",375,0,"",1.33928571428571
2015-12-01,"Jewellery",1080,0,"Fab Fashion",2.22222222222222
2015-12-01,"Beauty",360,0,"",1.10769230769231
2015-12-01,"Jewellery",1080,0,"Fab Fashion",2.22222222222222
2015-12-01,"Home",292,0,"Legrand",1.12307692307692
2015-12-01,"Jewellery",1186,0,"Gemstone Pioneer",3.39828080229226
2015-12-01,"Jewellery",450,0,"JDX",1.18421052631579
2015-12-01,"Beauty",425,1,"",1
2015-12-01,"Jewellery",1499,0,"Fashblush",5.03020134228188
2015-12-01,"Toys",450,0,"",1
2015-12-01,"Jewellery",499,0,"Jadoo Collections",2.00401606425703
2015-12-01,"Beauty",350,0,"",1.12903225806452
2015-12-01,"Jewellery",722,0,"Fashion Era",1.805
2015-12-01,"Jewellery",1200,0,"Divaz",2.40480961923848
2015-12-01,"Jewellery",640,0,"Hotpiper",1.96923076923077
2015-12-01,"Jewellery",600,0,"Fashionera",2.44897959183673
2015-12-01,"Toys",249,0,"",1.13698630136986
2015-12-01,"Pens",200,0,"",1.33333333333333
2015-12-01,"Jewellery",1567,0,"Exotica",3.14028056112224
2015-12-01,"Beauty",380,0,"",1
2015-12-01,"Jewellery",599,0,"Jadoo Collections",2.00334448160535
2015-12-01,"Jewellery",799,0,"DressBerry",2.22562674094708
2015-12-01,"Toys",129,0,"",1.43333333333333
2015-12-01,"Jewellery",1199,0,"Dhrohar",3.00501253132832
2015-12-01,"Jewellery",1000,0,"ETTI",5.0251256281407
2015-12-01,"Beauty",390,0,"",1.11428571428571
2015-12-01,"Jewellery",399,0,"Gift Island",1
2015-12-01,"Jewellery",1099,0,"Jewelizer",2.75438596491228
2015-12-01,"Jewellery",349,0,"Fashion Today",1.14426229508197
2015-12-01,"Jewellery",859,0,"Jewel Touch",2.64307692307692
2015-12-01,"Jewellery",435,0,"Junk",1.40322580645161
2015-12-01,"Jewellery",250,0,"IESD",1.08695652173913
2015-12-01,"Jewellery",999,0,"Eccellente",3.34113712374582
2015-12-01,"Jewellery",999,0,"Jadoo Collections",2.50375939849624
2015-12-01,"Jewellery",699,0,"Flirtchick",1.40080160320641
2015-12-01,"Jewellery",620,0,"JDX",2.07357859531773
2015-12-01,"Pens",399,0,"",1.60240963855422
2015-12-01,"Jewellery",1250,0,"Jewel Touch",2.38095238095238
2015-12-01,"Jewellery",499,0,"Eshoppee",2.00401606425703
2015-12-01,"Jewellery",699,0,"DressBerry",2.22611464968153
2015-12-01,"Beauty",380,0,"",1.1875
2015-12-01,"Jewellery",399,0,"Galz4ever",1.60240963855422
2015-12-01,"Jewellery",299,0,"Jewelnation",1.50251256281407
2015-12-01,"Pens",449,0,"",1.73359073359073
2015-12-01,"Jewellery",899,0,"Golden Petals",3.0066889632107
2015-12-01,"Jewellery",499,0,"Eshoppee",2.00401606425703
2015-12-01,"Pens",650,0,"",1.64556962025316
2015-12-01,"Jewellery",249,0,"Galz4ever",1.12669683257919
2015-12-01,"Toys",99,0,"",1.1123595505618
2015-12-01,"Jewellery",540,0,"Harini",1.58823529411765
2015-12-01,"Beauty",500,0,"",1.25
2015-12-01,"Jewellery",1000,0,"ETTI",5.0251256281407
2015-12-01,"Pens",450,0,"",1
2015-12-01,"Jewellery",830,0,"Hotpiper",1.69387755102041
2015-12-01,"Jewellery",960,0,"Hotpiper",1.95918367346939
2015-12-01,"Toys",109,0,"",1.43421052631579
2015-12-01,"Jewellery",499,0,"DressBerry",1.82116788321168
2015-12-01,"Beauty",380,0,"",1.28813559322034
2015-12-01,"Beauty",390,0,"",1.11428571428571
2015-12-01,"Jewellery",399,0,"Joyeria Milan",1
2015-12-01,"Jewellery",1299,0,"Fashavi",2.60320641282565
2015-12-01,"Pens",999,0,"",1.53692307692308
2015-12-01,"Jewellery",599,0,"Ela",1.20040080160321
2015-12-01,"Jewellery",349,0,"Junk",1.16722408026756
2015-12-01,"Jewellery",549,0,"Indian Charm",1.11133603238866
2015-12-01,"Beauty",390,0,"",1.11428571428571
2015-12-01,"Jewellery",599,0,"DressBerry",2.22676579925651
2015-12-01,"Toys",550,0,"",1
2015-12-01,"Jewellery",1200,0,"ETTI",4.8
2015-12-01,"Jewellery",850,0,"Hotpiper",2
2015-12-01,"Beauty",360,0,"",1.02857142857143
2015-12-01,"Jewellery",850,0,"Indian Fashion Guru",1.89309576837416
2015-12-01,"Toys",599,0,"",2.21851851851852
2015-12-01,"Jewellery",1000,0,"Etti",3.34448160535117
2015-12-01,"Jewellery",499,0,"Giftwallas",1.66889632107023
2015-12-01,"Jewellery",399,0,"DressBerry",1.82191780821918
2015-12-01,"Jewellery",250,0,"Gurjari",1.25
2015-12-01,"Jewellery",600,0,"Falconoverseas",2.42914979757085
2015-12-01,"Beauty",349,0,"",1
2015-12-01,"Jewellery",1100,0,"Estella Fashion",2.75689223057644
2015-12-01,"Toys",299,0,"",1.50251256281407
2015-12-01,"Jewellery",950,0,"Jewel Touch",2.92307692307692
2015-12-01,"Jewellery",590,0,"Fashion Pitaraa",1.66666666666667
2015-12-01,"Beauty",380,0,"",1.1875
2015-12-01,"Jewellery",699,0,"DressBerry",2.22611464968153
2015-12-01,"Home",510,0,"Havells",1.03030303030303
2015-12-01,"Jewellery",699,0,"Fashion Jewellery",2.92468619246862
2015-12-01,"Beauty",360,0,"",1.11111111111111
2015-12-01,"Jewellery",499,0,"Greek Sojourn",2.00401606425703
2015-12-01,"Beauty",480,0,"",1.39130434782609
2015-12-01,"Jewellery",1299,0,"Imagine Products",2.85494505494506
2015-12-01,"Beauty",355,0,"",1.42570281124498
